address,staked,unstaked,regen-bal,osmo-bal,regen-total,osmo-total,atom-bond,osmo-bond,atom-total,atom-bal,luna-bal,juno-bal,btsg-bal,xprt-bal,xki-bal,ust-bal,cmdx-bal,akt-bond,juno-bond,btsg-bond,xprt-bond,xki-bond,ust-bond,cmdx-bond,luna-total,akt-total,juno-total,btsg-total,xprt-total,xki-total,ust-total,cmdx-total,cro-bal,cro-bond,cro-total,luna-bond,akt-bal,iris-bal,ion-bal,regen-bond,iris-bond,ion-bond,iris-total,ion-total,scrt-bal,ngm-bal,eeur-bal,ngm-bond,eeur-bond,scrt-total,ngm-total,eeur-total,dvpn-bal,dvpn-bond,dvpn-total,scrt-bond,med-bal,like-bal,med-total,like-total,med-bond,bcna-bal,bcna-bond,bcna-total,like-bond,iov-bal,iov-total,krt-bal,krt-total,cheq-bal,ixo-bal,cheq-total,ixo-total,ixo-bond,tick-bal,tick-total,mBOOT-bal,mBOOT-total,iov-bond,mBOOT-bond,cheq-bond,stars-bal,stars-total
osmo100a325n9ct4m2egvctrh48zheg2hwl5lr26rzy,5271.000000000,0.000000000,1.000001000,17792.555962000,1679.200915000,41545.404277000,50657.258260000,18481.848315000,58855.504270000,8198.246010000,0.000000000,289.581847000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10607.303722000,4379.941406000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10660.778944000,4669.523253000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.923162110,1725790.964574750,1725793.887736860,0.000000000,53.475222000,24.517809000,0.000001000,1678.200914000,388531.379670000,1.894418000,388555.897479000,1.894419000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo100a3h8gujg4ydnk0te6ru5nz9uh5eundqt56nn,0.000000000,0.000000000,0.939338000,669.451722000,40.115733000,37713.189404000,14550.741141000,37043.737682000,14553.862511000,3.121370000,0.017904000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,231.622765000,0.000000000,0.000000000,0.000000000,0.000000000,178516.440687000,0.000000000,800.287015000,231.756216000,0.000000000,0.000000000,0.000000000,0.000000000,178516.440687000,0.000000000,0.000000000,0.000000000,0.000000000,800.269111000,0.133451000,0.000000000,0.000001000,39.176395000,0.000000000,0.000000000,0.000000000,0.000001000,178.266127000,12.039181000,2.090227000,1397.711884000,285723.797568000,178.266127000,1409.751065000,285725.887795000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo100fjd4fgvavlevh44wqtfl8e46ryyzmh6xca3u,652.000000000,0.000000000,0.000000000,2.019788000,0.000000000,826.536948000,0.000000000,172.517160000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.387770000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.387770000,0.000000000,0.000002000,0.000000000,0.000000000,0.694619000,0.000000000,0.694621000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo100tjtxyu3pxyca8hcdhegw0ljxvljz9zltg6y4,2003.000000000,0.000000000,0.000000000,38.529977000,0.000000000,2783.224399000,146.560808000,741.694422000,146.560808000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,299.633667000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,299.633667000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.044925000,0.000000000,0.000000000,0.000000000,0.000000000,0.044925000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6678.267717000,0.000000000,6678.267717000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo100x056tlftap9k98r75mm3ujhn5hrvj8mmmuey,7.861051000,0.000000000,0.000000000,0.000000000,0.000000000,7.861051000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006660000,0.000000000,0.000000000,0.000000000,0.000000000,0.006660000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo102ptfa2czp8varvcd6eu5qw03szm8yjh3e2rn7,0.000000000,0.000000000,0.000000000,983.356851000,0.000000000,4057.137034000,593.899390000,3073.780183000,593.899390000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000055000,0.000000000,0.000000000,1.433181000,0.000000000,1.433236000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1990.597354000,198205.670579000,200196.267933000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo102qk6946cweqm678a0da7e5vusglvhrn2tsjqj,83.500000000,0.000000000,0.000000000,0.033120000,0.000000000,83.533120000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo102ruvpv2srmunfffxavttxnhezln6fnce66wae,12312.052094000,0.000000000,0.000000000,476.394462000,0.000000000,18202.647873000,135.054628000,5414.201317000,258.127732000,123.073104000,0.000000000,9750.633634000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,911.561945000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10662.195579000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000001000,0.000000000,0.000000000,11.792583000,0.000000000,11.792584000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.667350000,1396.961928000,1400.629278000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo10386s0yz7grheny3spfhc3av2uwk52j3ut2kf9,10000.000000000,0.000000000,0.000000000,1.849968000,0.000000000,10104.529707000,0.000000000,102.679739000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.498905000,0.000000000,0.000000000,0.413427000,0.000000000,0.912332000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo103agss48504gkk3la5xcg5kxplaf6ttn3rd50k,100.000000000,0.000000000,0.000000000,769.821301000,0.000000000,869.821301000,0.000000000,0.000000000,239.618512000,239.618512000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo103c4g7vyq9lxd5t7e9jv038a57ru7knc5drdg8,0.010000000,0.000000000,0.000000000,3.518092000,0.000000000,3.528092000,0.000000000,0.000000000,0.025049000,0.025049000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000100000,0.000000000,0.000000000,0.000000000,0.000000000,0.000100000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo103s29j7dyc3utljce802m38p2kk89taj45z536,1.000000000,0.000000000,0.000000000,0.069953000,0.000000000,1.069953000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000001000,0.000000000,0.000000000,0.000000000,0.000000000,0.000001000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo104algnpncvwvsrm24ds2v2uk34gepg07qj3jkn,225.339744000,0.000000000,0.000000000,0.000000000,0.000000000,4052.193867000,104.621644000,3826.854123000,104.621644000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000105000,0.000252000,0.000000000,0.000000000,1870.039837000,0.000000000,0.000000000,405.971566000,1100.640127000,0.000000000,0.000000000,0.000000000,1870.039837000,0.000000000,0.000000000,405.971671000,1100.640379000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.886708000,0.000000000,0.000000000,0.000000000,0.000000000,0.886708000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,27.225221000,0.000000000,0.000000000,0.000000000,104680.109871000,104680.109871000,27.225221000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo104c9705qhahdvs3qumhlmk2esf6jgh8q9sgl5y,5.250000000,0.000000000,0.000000000,8.794928000,0.000000000,44.096471000,17.206792000,30.051543000,17.711440000,0.504648000,0.000926000,0.000000000,0.000000000,0.000000000,0.000000000,16.927274000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.576284000,0.000000000,0.349864000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,28.503558000,0.000000000,0.094060210,464.149741810,464.243802020,0.348938000,0.000000000,0.000000000,0.004798000,0.000000000,0.000000000,0.000000000,0.000000000,0.004798000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo105l5r3rjtynn7lg362r2m9hkpfvmgmjtkglsn9,18980.000000000,0.000000000,0.000000000,0.030000000,0.000000000,27990.223286000,0.000000000,9010.193286000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,569.070650000,0.000000000,0.000000000,0.000000000,1536.313785000,0.000000000,79.395027000,0.000000000,569.070650000,0.000000000,0.000000000,0.000000000,1536.313785000,0.000000000,0.000000000,0.000000000,0.000000000,79.395027000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.727405000,0.000000000,15.727405000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,736820.856241000,736820.856241000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo105lcm7vqvl60ncwy3jf337qdxjl4kjfrqp2372,99.650000000,0.000000000,0.000000000,0.000189000,0.000000000,589.760771000,42.949679000,490.110582000,42.949679000,0.000000000,0.000011000,0.255513000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16.940534000,0.000000000,78.022124000,0.000000000,0.000000000,0.000000000,0.505636000,0.000000000,17.196047000,0.000000000,78.022124000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.505625000,0.000000000,0.000000000,0.000001000,0.000000000,3746.691017000,0.217180000,3746.691017000,0.217181000,0.019275000,0.000000000,0.000000000,0.000000000,0.000000000,3.577206000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.557931000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo1065smngmfh2fftdcj8xz7quh54ks4pfhn4kpx9,24267.000000000,0.000000000,0.000000000,689.908088000,0.000000000,25412.852782000,0.000000000,455.944694000,114.992943000,114.992943000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.001948000,0.000000000,0.000000000,1.835807000,0.000000000,2.837755000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo1068xpzrd99fns7sy74e9y4tqcpq0trktrtecj6,1.000000000,0.000000000,0.000000000,13.151197000,0.000000000,14.151197000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.052951000,0.000000000,0.000000000,0.000000000,0.000000000,0.052951000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106cpydtflfufkepf75e7tchzvlwf3xp4m42kc6,203.991824000,0.000000000,0.000000000,64.094275000,0.000000000,5717.067949000,0.000000000,5448.981850000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1744.733597000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1744.733597000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.152908000,0.000000000,0.000000000,0.702103000,0.000000000,0.855011000,0.000000000,0.000000000,1352.802473000,0.000000000,0.000000000,0.000000000,0.000000000,1352.802473000,0.000000000,1555364.217812000,1555364.217812000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106pu65mnndcvjfr0rzmw99usl6scfedh4kxx94,250.000000000,0.000000000,0.000000000,10.706408000,0.000000000,371.573666000,33.524314000,110.867258000,36.029100000,2.504786000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.029666000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.029666000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001507000,0.000000000,0.000000000,0.000000000,0.000000000,0.001507000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,26077.005996000,40502.194835000,66579.200831000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106rfmwj6w6x3fda06zya5pdcygm8774u0wlr6v,77258.000000000,0.000000000,0.000000000,883.003848000,0.000000000,78141.003848000,0.000000000,0.000000000,0.022546000,0.022546000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000003000,0.000000000,0.000000000,0.000000000,0.000000000,1.000003000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106v0dgp92mwgerjph7aw84wwkutzuq4znz4d69,278.000000000,0.000000000,3.905537000,7.716164000,3.905537000,336.542890000,6.455991000,50.826726000,8.952978000,2.496987000,2.214803000,1.026690000,1.420298000,0.018798000,0.000000000,24.013094000,0.311401000,0.000000000,2.012023000,0.000000000,16.369531000,0.000000000,0.000000000,15.061893000,2.214803000,2.629464000,3.038713000,1.420298000,16.388329000,0.000000000,24.013094000,15.373294000,27.000000000,0.000000000,27.000000000,0.000000000,2.629464000,0.000000000,0.002604000,0.000000000,0.000000000,0.000000000,0.000000000,0.002604000,1.772311000,0.000000000,0.978722000,0.000000000,43.349811000,1.772311000,0.000000000,44.328533000,13.408655000,2100.338016000,2113.746671000,0.000000000,107.472288000,0.000000000,107.472288000,0.000000000,0.000000000,14.013422000,241.838108000,255.851530000,0.000000000,1.381946000,1.381946000,0.000000000,0.000000000,0.000000000,2.351033000,0.000000000,36.957294000,34.606261000,0.000000000,0.000000000,0.044760000,0.044760000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106x8q2nv7xsg7qrec2zgdf3vvq0t3gn49zvaha,1425.000000000,0.000000000,0.000000000,1.574079000,0.000000000,2048.233658000,3.820757000,621.659579000,3.820757000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,71.261302000,1374.341096000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,127.702961000,0.000000000,1374.341096000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,198.964263000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.018478000,0.000000000,0.000000000,0.269649000,0.000000000,0.288127000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo106ymhxaq5xkc0hv5txmg0rx8tnx9xy7rq39lc8,433.765460000,0.000000000,0.000000000,0.012501000,0.000000000,960.439357000,8.762648000,526.661396000,8.762648000,0.000000000,0.110467000,0.000000000,0.000000000,0.000000000,0.000000000,63.207756000,0.000000000,0.000000000,140.713769000,0.000000000,0.000000000,0.000000000,116.004214000,0.000000000,0.110467000,0.000000000,140.713769000,0.000000000,0.000000000,0.000000000,179.211970000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.034572000,0.000000000,0.000000000,0.000000000,0.000000000,0.034572000,0.027858000,0.000000000,0.000000000,0.000000000,0.000000000,7.687042000,0.000000000,0.000000000,0.000000000,50003.467992000,50003.467992000,7.659184000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,36.646700000,0.000000000,36.646700000,0.000000000,0.000000000,0.000000000,5692.418404000,5692.418404000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
osmo10726hk07gkln8cw75kt4gfgparlkv9vkyfykpj,24.574478000,0.000000000,0.000000000,0.000000000,0.000000000,293.392110000,18.623476000,268.817632000,18.623476000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000002000,0.000000000,92.232664000,39.772066000,0.000000000,0.000000000,0.000000000,280.629210000,38.086269000,5.591357000,92.232664000,39.772066000,0.000000000,0.000000000,0.000000000,280.629212000,38.086269000,0.000000000,0.000000000,0.000000000,5.591357000,0.000000000,0.000000000,0.005076000,0.000000000,0.000000000,0.000000000,0.000000000,0.005076000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.571490000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.571490000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
